28.9688, 5.72238

-0.93726, -0.345048
-1.04469, -0.901001
-0.262837, -0.07232
0, 0
0.623505, 0.255805
-5.15437, 3.84098
4.66102, 8.34792
17.9038, 6.68478
29.0027, 5.31987

-0.656234, -0.751591
-0.212216, -0.904729
-0.3853, -0.0752969
0, 0
0.731047, 0.208868
-5.01783, 3.29416
4.81259, 8.03279
18.1462, 6.38509
29.2666, 5.00214

-0.213503, -0.972811
-0.0561641, -0.475446
-0.512253, -0.306994
0, 0
0.9284, 0.297621
-4.71441, 2.92786
5.12464, 7.90099
18.5498, 6.2705
29.6921, 4.86968

0.282016, -0.952961
-0.173868, -0.518379
-0.404515, -0.703616
0, 0
1.12143, 0.564119
-4.35287, 2.79801
5.48829, 8.00826
19.0055, 6.39676
30.17, 4.97824

0.707101, -0.695554
0.0453515, -0.762685
0.0503141, -1.01436
0, 0
1.20381, 0.995798
-4.05631, 2.9013
5.78034, 8.35108
19.3903, 6.76036
30.5773, 5.32431

0.95482, -0.263822
0.627976, -0.773013
0.727642, -0.956465
0, 0
1.0861, 1.52496
-3.93151, 3.17469
5.89388, 8.8662
19.5971, 7.29805
30.8069, 5.84464

0.962242, 0.23425
1.26958, -0.151652
1.30329, -0.408584
0, 0
0.722267, 2.04323
-4.04129, 3.51039
5.76602, 9.44561
19.563, 7.90184
30.796, 6.43126

0.727327, 0.673339
1.08357, 1.0043
1.42688, 0.475107
0, 0
0.125808, 2.42833
-4.38755, 3.78327
5.39476, 9.96399
19.286, 8.44642
30.5425, 6.95885

0.309618, 0.943302
0.0431176, 1.47716
0.936942, 1.3117
0, 0
-0.630079, 2.57575
-4.91063, 3.8834
4.83965, 10.3112
18.8257, 8.82163
30.1059, 7.31725

-0.185622, 0.977424
-0.83696, 1.10513
-0.0163014, 1.68615
0, 0
-1.42853, 2.42638
-5.50517, 3.74428
4.20601, 10.4204
18.2872, 8.96076
29.5915, 7.43976

-0.634848, 0.768577
-1.13662, 0.377514
-1.02748, 1.38388
0, 0
-2.13648, 1.98205
-6.04753, 3.35897
3.61741, 10.2846
17.7942, 8.85668
29.1229, 7.31924

-0.927256, 0.369713
-0.835611, -0.153374
-1.64281, 0.516556
0, 0
-2.63561, 1.3056
-6.4268, 2.78066
3.18469, 9.95673
17.4575, 8.56233
28.8108, 7.00865

-0.991427, -0.120216
-0.530938, -0.0408468
-1.5948, -0.531134
0, 0
-2.84888, 0.50646
-6.57149, 2.1085
2.97929, 9.53564
17.3484, 8.17667
28.7267, 6.60693

-0.811856, -0.580587
-0.851359, -0.0253011
-0.935655, -1.2988
0, 0
-2.75692, -0.283893
-6.46601, 1.46333
3.01675, 9.14198
17.4825, 7.82031
28.886, 6.23471

-0.432386, -0.897929
-1.00456, -0.589082
-0.00118846, -1.48395
0, 0
-2.40137, -0.94094
-6.15413, 0.958831
3.25328, 8.88922
17.8159, 7.60672
29.245, 6.00546

0.0539281, -0.993146
-0.562937, -1.21883
0.774907, -1.08693
0, 0
-1.87467, -1.37445
-5.72883, 0.674329
3.59583, 8.85644
18.2557, 7.615
29.7106, 5.99827

0.526706, -0.841321
0.382086, -1.39541
1.09349, -0.38511
